Open,High,Low,Close,Adj Close,Date
1.1572057337775705,1.162896812393367,1.1480097477416062,1.1632597094828248,1.164545640619328,2024-05-02
1.176705174039455,1.1907884759456422,1.180036563270518,1.1914665937549556,1.192782439979562,2024-05-03
1.203245311797555,1.2235426438120656,1.2063057053799873,1.22911236540867,1.2304682101832838,2024-05-06
1.2327008183601171,1.2382123573040718,1.228367381894777,1.236136642008548,1.2374999027447489,2024-05-07
1.2250275273795415,1.2492760844160045,1.233045459869804,1.248099918044454,1.2494758447612129,2024-05-08
1.2429043154146615,1.2506419807689688,1.2458617276667485,1.2558376252123766,1.2572217599237747,2024-05-09
1.2624037556765457,1.2545211630931745,1.2513148673164636,1.2579778331805274,1.2593642596153554,2024-05-10
1.2504675718910583,1.2431842400371096,1.2326302633432544,1.235505607646954,1.2368683070492512,2024-05-13
1.2246699781897614,1.240971494614723,1.2249626014262973,1.2460420225467714,1.2474158038635212,2024-05-14
1.25660071554007,1.2681801266228188,1.255743827375561,1.27263003907571,1.274032090392574,2024-05-15
1.256655690826292,1.255040210376717,1.2600343322755503,1.2498285636602646,1.2512063867067684,2024-05-16
1.2451870068030289,1.2416817040282304,1.2480485420070917,1.2462066474877074,1.2475806373954443,2024-05-17
1.242766835233239,1.2427744878047597,1.2442285650120626,1.2377829751538907,1.2391480699522703,2024-05-20
1.2349835097484845,1.2359450060399377,1.2310247241400807,1.226231345206307,1.2275840856818316,2024-05-21
1.2370462160602291,1.2441949899994715,1.2403808800901346,1.2348744895493777,1.2362364591861883,2024-05-22
1.2508251210808383,1.2459432939800634,1.229004072885744,1.229386768222224,1.2307428206620157,2024-05-23
1.2363586472896477,1.2609408926256467,1.2421801213554404,1.2635204015759989,1.2649127025570772,2024-05-24
1.2610010885264042,1.2636999465686007,1.265819629146505,1.2681849981984725,1.2695822574774893,2024-05-28
1.2557206073701095,1.2609408926256467,1.262664051069342,1.2529290558718815,1.2543101491576927,2024-05-29
1.2474973117321093,1.2387587491923364,1.2377788692232419,1.2328714411200132,1.234231306761901,2024-05-30
1.2313531264961979,1.2316287268786597,1.2094059520787392,1.2322677884245867,1.233627029219323,2024-05-31
1.2452695116982293,1.2602579444491646,1.2475502216998453,1.2615173531466342,1.26290755013279,2024-06-03
1.2621562409909444,1.2583183949709105,1.2613630456358955,1.2601454228148459,1.2615341615157107,2024-06-04
1.2826458239269682,1.306834976738172,1.2909262209816357,1.3097270051023158,1.3111683874712667,2024-06-05
1.3061056670219406,1.3236901744155398,1.3102475159458118,1.3061600197340588,1.3075976106892022,2024-06-06
1.31416395286954,1.3130088549312342,1.3082544881429874,1.303964880961608,1.3054001384683622,2024-06-07
1.3085258385917307,1.3232530775784672,1.317223071018004,1.3304157379517605,1.3318790777301213,2024-06-10
1.3258526219694262,1.3367481402151715,1.3306759453305286,1.3437783259856229,1.345255726516584,2024-06-11
1.3638888894280334,1.3542589414642987,1.3478381338812606,1.3475374016969661,1.3490189071510565,2024-06-12
1.3411166151036424,1.341556038687572,1.3392293316789956,1.3345315289471258,1.3359992435813597,2024-06-13
1.3327007800662631,1.3355188001504246,1.3375408376458988,1.334696153888062,1.3375389787357546,2024-06-14
1.3300055642018938,1.3453532705653077,1.3244201205546136,1.3414734930765362,1.3443302715515284,2024-06-17
1.3379538155453143,1.3323772552121458,1.3216796545286131,1.3218822877453258,1.3246987744167746,2024-06-18
1.330913118049098,1.3260122148891185,1.32652381111426,1.3279462801017379,1.3307752562404656,2024-06-20
1.334901050491165,1.3254112171591064,1.3143996501620805,1.3089587274659535,1.3117486250392756,2024-06-21
1.3232123813912788,1.337294448735739,1.3196590032742768,1.3202908854042832,1.3231040667331202,2024-06-24
1.31729922281889,1.3452439755141152,1.3230083678889584,1.3523666232603757,1.355245764899587,2024-06-25
1.3437018803955678,1.353712549576034,1.34841940901843,1.3592811219876357,1.3621745730943648,2024-06-26
1.3646039878075933,1.3784899294270558,1.373941281855497,1.3769515913599495,1.3798812752023422,2024-06-27
1.372579852691727,1.375758136721127,1.3460942239943658,1.334860778828998,1.3377038963235328,2024-06-28
