Date,Close/Last,Volume,Open,High,Low
03/08/2024,146.866,N/A,144.189,146.997,144.632
03/07/2024,143.93,N/A,138.04,146.364,143.215
08/10/2023,24.755,N/A,24.378,24.785,24.605
08/09/2023,24.256,N/A,24.22,24.535,24.206
08/08/2023,24.338,N/A,23.077,24.46,24.20
08/07/2023,23.137,N/A,23.448,23.216,23.026
08/06/2023,23.305,N/A,22.818,23.579,23.034
08/05/2023,22.828,N/A,22.734,22.887,22.578
08/04/2023,22.704,N/A,22.698,22.814,22.524
08/03/2023,22.708,N/A,23.248,22.778,22.508
08/02/2023,23.218,N/A,23.91,23.372,23.076
08/01/2023,23.718,N/A,23.406,24.234,23.703
07/31/2023,23.448,N/A,24.628,23.98,23.05
07/30/2023,24.642,N/A,25.028,24.78,24.12
07/29/2023,25.18,N/A,24.988,25.23,24.755
07/28/2023,25.105,N/A,24.93,25.19,24.755
07/27/2023,24.884,N/A,24.93,25.368,24.838
07/26/2023,24.932,N/A,23.53,25.484,24.70
07/25/2023,23.565,N/A,23.37,23.678,23.182
07/24/2023,23.36,N/A,24.348,23.512,23.162
07/23/2023,24.352,N/A,24.71,24.83,24.268
07/22/2023,24.762,N/A,25.834,24.775,24.233
07/21/2023,25.918,N/A,25.472,25.96,25.48
07/20/2023,25.562,N/A,26.494,25.618,25.098
07/19/2023,26.482,N/A,26.398,26.802,26.164
07/18/2023,26.43,N/A,26.576,26.58,25.378
07/17/2023,26.538,N/A,28.022,27.062,26.442
07/16/2023,28.018,N/A,27.063,28.407,27.26
07/15/2023,27.271,N/A,27.14,27.89,26.764
07/14/2023,27.287,N/A,28.535,27.905,26.547
07/13/2023,28.278,N/A,21.652,30.574,25.708
07/12/2023,21.63,N/A,21.918,22.002,21.57
07/11/2023,21.93,N/A,21.738,22.27,21.91
07/10/2023,21.632,N/A,21.231,21.79,21.212
07/09/2023,21.32,N/A,21.683,21.361,20.827
07/08/2023,21.73,N/A,21.71,22.332,21.567
07/07/2023,21.831,N/A,20.208,21.97,21.45
07/06/2023,20.172,N/A,19.465,20.484,19.558
07/05/2023,19.51,N/A,19.292,19.694,18.96
07/04/2023,19.28,N/A,19.284,19.298,19.114
07/03/2023,19.344,N/A,19.572,19.50,19.222
07/02/2023,19.584,N/A,18.744,19.64,19.21
07/01/2023,18.87,N/A,18.303,18.88,18.559
06/30/2023,18.34,N/A,18.95,18.983,18.188
06/29/2023,18.893,N/A,16.03,18.967,17.88
06/28/2023,16.002,N/A,16.40,16.157,15.885
06/27/2023,16.392,N/A,16.50,16.648,16.153
06/26/2023,16.437,N/A,16.77,16.475,16.14
06/25/2023,16.732,N/A,16.81,16.962,16.578
06/24/2023,16.952,N/A,17.492,16.952,16.573
06/23/2023,17.40,N/A,16.722,17.525,17.078
06/22/2023,16.77,N/A,17.70,16.792,16.528
06/21/2023,17.555,N/A,16.84,17.725,17.18
06/20/2023,16.80,N/A,16.11,17.145,16.57
06/19/2023,16.06,N/A,15.552,16.272,16.015
06/18/2023,15.50,N/A,15.598,15.576,15.368
06/17/2023,15.588,N/A,15.42,15.656,15.468
06/16/2023,15.366,N/A,14.807,15.39,15.17
06/15/2023,14.838,N/A,14.92,14.838,14.639
06/14/2023,14.948,N/A,15.26,15.02,14.428
06/13/2023,15.24,N/A,15.33,15.29,14.932
06/12/2023,15.348,N/A,15.101,15.501,15.021
06/11/2023,15.08,N/A,15.573,15.573,14.937
06/10/2023,15.573,N/A,16.304,15.783,15.422
06/09/2023,16.442,N/A,18.78,17.398,16.201
06/08/2023,18.741,N/A,18.453,18.92,18.61
06/07/2023,18.44,N/A,20.152,18.87,18.258
06/06/2023,20.162,N/A,20.003,20.512,20.022
06/05/2023,19.983,N/A,21.542,20.033,19.713
06/04/2023,21.532,N/A,21.255,22.052,21.522
06/03/2023,21.272,N/A,21.12,21.302,21.035
06/02/2023,21.152,N/A,20.762,21.312,21.094
06/01/2023,20.675,N/A,20.707,20.782,20.325
05/31/2023,20.693,N/A,21.10,20.983,20.437
05/30/2023,21.107,N/A,20.862,21.326,20.993
05/29/2023,20.882,N/A,20.702,21.154,20.472
05/28/2023,20.754,N/A,20.486,20.974,20.746
05/27/2023,20.454,N/A,19.483,20.746,20.302
05/26/2023,19.486,N/A,19.29,19.493,19.33
05/25/2023,19.28,N/A,19.383,19.363,19.187
05/24/2023,19.38,N/A,19.552,19.383,18.798
05/23/2023,19.542,N/A,20.056,20.07,19.45
05/22/2023,20.12,N/A,19.53,20.166,19.426
05/21/2023,19.542,N/A,20.243,19.68,19.37
05/20/2023,20.25,N/A,20.27,20.39,20.22
05/19/2023,20.287,N/A,20.343,20.36,20.193
05/18/2023,20.335,N/A,21.033,20.413,20.293
05/17/2023,21.027,N/A,20.963,21.09,20.897
05/16/2023,20.99,N/A,20.863,21.073,20.59
05/15/2023,20.856,N/A,21.228,21.133,20.673
05/14/2023,21.222,N/A,20.956,21.262,20.622
05/13/2023,20.97,N/A,20.943,20.99,20.632
05/12/2023,21.156,N/A,19.932,21.156,20.813
05/11/2023,20.009,N/A,20.715,20.257,19.878
05/10/2023,20.585,N/A,20.655,20.934,20.554
05/09/2023,20.735,N/A,20.735,20.873,20.623
05/08/2023,20.652,N/A,21.32,20.802,20.512
05/07/2023,21.275,N/A,21.881,21.807,20.849
05/06/2023,21.869,N/A,22.742,22.029,21.757
05/05/2023,22.749,N/A,21.874,23.224,22.689
05/04/2023,21.90,N/A,22.24,22.114,21.682
05/03/2023,22.172,N/A,21.884,22.472,22.142
05/02/2023,21.894,N/A,21.887,22.256,21.762
05/01/2023,21.88,N/A,22.182,22.012,21.76
04/30/2023,22.16,N/A,23.144,22.88,21.97
04/29/2023,23.176,N/A,23.323,23.202,22.984
04/28/2023,23.293,N/A,22.292,23.458,23.223
04/27/2023,22.29,N/A,21.622,22.633,22.208
04/26/2023,21.702,N/A,21.80,22.06,21.18
04/25/2023,21.805,N/A,20.86,22.054,21.747
04/24/2023,20.896,N/A,21.694,21.454,20.896
04/23/2023,21.68,N/A,21.648,21.982,21.272
04/22/2023,21.675,N/A,21.307,21.802,21.467
04/21/2023,21.343,N/A,22.22,21.363,21.067
04/20/2023,22.28,N/A,22.636,22.39,22.017
04/19/2023,22.849,N/A,24.72,23.083,22.424
04/18/2023,24.557,N/A,24.396,24.969,24.556
04/17/2023,24.45,N/A,25.664,24.675,24.023
04/16/2023,25.754,N/A,24.452,25.96,24.817
04/15/2023,24.352,N/A,24.276,24.477,23.845
04/14/2023,24.299,N/A,25.07,24.778,24.176
04/13/2023,25.10,N/A,24.015,25.305,24.249
04/12/2023,23.975,N/A,22.575,24.108,23.655
04/11/2023,22.586,N/A,21.267,23.539,22.336
04/10/2023,21.207,N/A,20.272,21.30,20.827
04/09/2023,20.252,N/A,20.097,20.352,20.145
04/08/2023,20.14,N/A,20.476,20.233,20.03
04/07/2023,20.486,N/A,20.563,20.493,20.293
04/06/2023,20.583,N/A,20.82,20.773,20.42
04/05/2023,20.803,N/A,21.137,20.988,20.577
04/04/2023,21.13,N/A,20.423,21.333,20.858
04/03/2023,20.45,N/A,20.038,20.566,20.324
04/02/2023,20.058,N/A,21.032,20.544,19.992
04/01/2023,21.064,N/A,21.165,21.31,20.796
03/31/2023,21.054,N/A,20.543,21.31,20.924
03/30/2023,20.533,N/A,21.062,20.74,20.443
03/29/2023,21.122,N/A,20.653,21.648,20.744
03/28/2023,20.62,N/A,19.72,20.849,20.43
03/27/2023,19.732,N/A,20.735,19.985,19.62
03/26/2023,20.735,N/A,20.682,20.982,20.604
03/25/2023,20.655,N/A,20.781,20.75,20.295
03/24/2023,20.721,N/A,22.104,20.918,20.644
03/23/2023,22.144,N/A,21.428,22.27,22.047
03/22/2023,21.326,N/A,22.348,21.601,21.172
03/21/2023,22.331,N/A,22.451,22.574,22.054
03/20/2023,22.391,N/A,21.737,22.707,22.04
03/19/2023,22.146,N/A,21.835,22.923,21.74
03/18/2023,21.788,N/A,22.673,21.851,21.214
03/17/2023,22.727,N/A,20.011,22.85,21.354
03/16/2023,19.931,N/A,19.344,20.28,19.437
03/15/2023,19.271,N/A,21.097,19.487,18.927
03/14/2023,21.054,N/A,20.409,21.243,20.634
03/13/2023,20.395,N/A,19.539,20.525,20.205
03/12/2023,19.56,N/A,17.981,20.572,19.525
03/11/2023,17.941,N/A,18.119,18.159,17.854
03/10/2023,18.079,N/A,17.04,18.896,18.00
03/09/2023,17.004,N/A,18.524,17.357,16.813
03/08/2023,18.54,N/A,20.01,18.664,18.39
03/07/2023,20.002,N/A,20.842,20.38,19.828
03/06/2023,20.78,N/A,20.706,20.95,20.46
03/05/2023,20.737,N/A,21.405,21.09,20.702
03/04/2023,21.40,N/A,21.283,21.663,20.95
03/03/2023,21.26,N/A,21.083,21.598,21.247
03/02/2023,21.013,N/A,22.163,22.017,20.47
03/01/2023,22.147,N/A,22.613,22.633,21.90
02/28/2023,22.573,N/A,22.42,22.583,21.67
02/27/2023,22.407,N/A,22.988,22.74,22.355
02/26/2023,22.972,N/A,22.513,23.274,22.902
02/25/2023,22.512,N/A,23.012,22.733,22.223
02/24/2023,22.99,N/A,23.834,23.31,22.902
02/23/2023,23.874,N/A,24.57,24.118,23.70
02/22/2023,24.515,N/A,24.208,24.68,23.957
02/21/2023,24.22,N/A,25.893,25.21,23.93
02/20/2023,25.773,N/A,26.416,26.598,25.747
02/19/2023,25.962,N/A,23.432,26.259,24.214
02/18/2023,23.36,N/A,23.415,23.60,23.228
02/17/2023,23.422,N/A,22.67,23.612,23.145
02/16/2023,22.603,N/A,23.815,22.785,22.077
02/15/2023,21.612,N/A,20.785,21.888,21.462
02/14/2023,21.602,N/A,20.839,21.888,21.462
02/13/2023,20.855,N/A,20.96,21.069,20.684
02/12/2023,20.962,N/A,20.706,21.569,20.578
02/11/2023,20.647,N/A,20.385,20.816,20.63
02/10/2023,20.368,N/A,20.737,20.485,20.102
02/09/2023,20.782,N/A,22.555,20.917,20.31
02/08/2023,22.542,N/A,23.842,23.342,22.067
02/07/2023,23.85,N/A,23.05,24.18,23.812
02/06/2023,23.05,N/A,23.292,23.165,22.568
02/05/2023,24.402,N/A,24.51,24.452,24.067
02/04/2023,24.322,N/A,24.467,24.412,24.067
02/03/2023,24.443,N/A,24.386,24.799,24.43
02/02/2023,24.38,N/A,25.33,24.477,24.057
02/01/2023,25.373,N/A,23.93,25.745,24.973
01/31/2023,23.89,N/A,24.05,24.033,23.687
01/30/2023,24.047,N/A,25.457,24.267,23.67
01/29/2023,24.287,N/A,24.29,24.648,23.757
01/28/2023,23.943,N/A,24.504,24.648,23.757
01/27/2023,24.606,N/A,23.713,24.847,24.313
01/26/2023,23.733,N/A,24.74,24.52,23.533
01/25/2023,24.84,N/A,22.926,25.197,24.446
01/24/2023,23.03,N/A,24.78,23.03,22.32
01/23/2023,24.826,N/A,24.52,25.17,24.103
01/22/2023,24.672,N/A,25.00,24.884,24.101
01/21/2023,25.306,N/A,24.833,25.413,24.421
01/20/2023,24.97,N/A,21.317,25.77,24.654
01/19/2023,21.204,N/A,21.34,21.60,21.02
01/18/2023,21.62,N/A,23.05,21.786,20.824
01/17/2023,23.153,N/A,23.194,23.31,22.613
01/16/2023,23.307,N/A,23.294,23.774,22.939
01/15/2023,23.29,N/A,22.91,24.009,22.509
01/14/2023,22.817,N/A,22.23,24.813,22.637
01/13/2023,21.97,N/A,16.973,22.667,18.206
01/12/2023,17.07,N/A,16.42,17.33,16.33
01/11/2023,16.437,N/A,15.91,16.93,16.17
01/10/2023,15.908,N/A,16.08,16.29,15.906
01/09/2023,16.036,N/A,16.22,16.566,15.604
01/08/2023,16.26,N/A,13.284,16.546,14.304
01/07/2023,13.284,N/A,13.23,13.404,12.86
01/06/2023,13.26,N/A,13.226,13.508,13.25
01/05/2023,13.17,N/A,13.35,13.56,13.102
01/04/2023,13.352,N/A,13.404,13.448,13.052
01/03/2023,13.474,N/A,11.294,13.996,13.247
01/02/2023,11.264,N/A,9.975,11.334,11.018
01/01/2023,9.98,N/A,9.84,10.03,9.815
12/31/2022,9.87,N/A,9.69,10.08,9.855
12/30/2022,9.672,N/A,9.635,9.989,9.672
12/29/2022,9.585,N/A,9.755,10.121,9.414
12/28/2022,9.72,N/A,10.73,9.86,9.535
12/27/2022,10.744,N/A,11.27,11.11,10.71
12/26/2022,11.251,N/A,11.43,11.43,11.225
12/25/2022,11.375,N/A,11.445,11.485,11.255
12/24/2022,11.45,N/A,11.745,11.50,11.42
12/23/2022,11.745,N/A,12.00,11.79,11.721
12/22/2022,11.985,N/A,12.07,12.105,11.725
12/21/2022,12.10,N/A,11.99,12.185,12.08
12/20/2022,12.015,N/A,12.359,12.28,12.005
12/19/2022,12.34,N/A,12.31,12.425,11.845
12/18/2022,12.321,N/A,12.54,12.58,12.19
12/17/2022,12.55,N/A,12.345,12.595,12.375
12/16/2022,12.355,N/A,14.034,12.355,11.94
12/15/2022,14.006,N/A,14.378,14.164,13.896
12/14/2022,14.284,N/A,13.95,14.50,13.886
12/13/2022,13.933,N/A,13.076,14.023,13.83
12/12/2022,13.124,N/A,13.00,13.384,12.993
12/11/2022,13.004,N/A,13.643,13.48,12.831
12/10/2022,13.64,N/A,13.69,13.653,13.53
12/09/2022,13.65,N/A,13.747,13.66,13.547
12/08/2022,13.697,N/A,13.396,13.769,13.63
12/07/2022,13.423,N/A,14.066,13.533,13.35
12/06/2022,14.043,N/A,14.143,14.324,14.017
12/05/2022,14.13,N/A,13.967,14.351,13.81
12/04/2022,13.92,N/A,13.48,14.165,13.663
12/03/2022,13.64,N/A,13.467,13.753,13.573
12/02/2022,13.663,N/A,13.446,13.753,13.573
12/01/2022,13.464,N/A,13.93,13.67,13.337
11/30/2022,13.958,N/A,13.504,14.184,13.81
11/29/2022,13.536,N/A,13.47,13.926,13.346
11/28/2022,13.756,N/A,13.276,13.79,13.156
11/27/2022,13.222,N/A,14.268,14.166,12.786
11/26/2022,14.37,N/A,14.38,14.416,14.07
11/25/2022,14.326,N/A,13.952,14.546,13.992
11/24/2022,13.97,N/A,14.342,14.59,13.97
11/23/2022,14.356,N/A,12.896,14.904,14.002
11/22/2022,12.936,N/A,11.686,13.385,12.403
11/21/2022,11.666,N/A,11.741,12.034,11.58
11/20/2022,13.013,N/A,13.186,13.463,12.697
11/18/2022,13.202,N/A,13.73,13.723,12.996
11/17/2022,13.723,N/A,14.157,14.477,12.973
11/16/2022,14.17,N/A,14.295,14.601,13.653
11/15/2022,14.44,N/A,14.207,14.581,14.105
11/14/2022,14.09,N/A,13.016,14.382,13.832
11/13/2022,12.584,N/A,14.279,13.311,12.163
11/12/2022,14.334,N/A,15.808,14.702,14.077
11/11/2022,15.568,N/A,16.236,16.451,15.478
11/10/2022,16.266,N/A,15.204,18.083,15.861
11/09/2022,14.922,N/A,21.688,15.915,13.238
11/08/2022,21.759,N/A,26.95,24.335,21.392
11/07/2022,27.148,N/A,32.508,29.69,26.302
11/06/2022,32.251,N/A,36.103,33.105,32.013
11/05/2022,36.083,N/A,34.707,37.035,35.665
11/04/2022,34.613,N/A,31.908,35.00,33.683
11/03/2022,31.68,N/A,31.637,31.743,30.667
11/02/2022,31.666,N/A,32.257,31.80,30.629
11/01/2022,32.32,N/A,32.644,32.36,31.957
10/31/2022,32.63,N/A,32.823,32.996,32.517
10/30/2022,32.797,N/A,33.007,33.363,32.43
10/29/2022,33.057,N/A,32.90,33.233,32.733
10/28/2022,32.856,N/A,30.677,32.877,31.856
10/27/2022,30.596,N/A,31.446,30.853,30.417
10/26/2022,31.393,N/A,31.14,31.62,31.097
10/25/2022,31.243,N/A,28.477,31.333,30.827
10/24/2022,28.437,N/A,28.585,28.503,28.11
10/23/2022,28.61,N/A,28.362,29.472,28.57
10/22/2022,28.395,N/A,27.823,28.535,27.92
10/21/2022,27.743,N/A,28.127,28.163,27.686
10/20/2022,28.12,N/A,28.929,28.243,27.547
10/19/2022,28.93,N/A,30.046,28.974,28.483
10/18/2022,30.056,N/A,31.113,30.24,29.89
10/17/2022,31.143,N/A,30.013,31.47,30.92
10/16/2022,30.037,N/A,29.794,30.253,29.837
10/15/2022,29.80,N/A,30.11,29.934,29.576
10/14/2022,30.08,N/A,31.637,30.197,29.89
10/13/2022,31.643,N/A,30.764,31.857,30.40
10/12/2022,30.807,N/A,30.934,31.20,30.536
10/11/2022,30.946,N/A,31.356,31.11,30.683
10/10/2022,31.37,N/A,33.033,31.95,31.107
10/09/2022,33.013,N/A,32.514,33.433,32.843
10/08/2022,32.478,N/A,32.91,32.64,32.444
10/07/2022,32.844,N/A,33.724,33.07,32.78
10/06/2022,33.64,N/A,34.33,33.769,33.346
10/05/2022,34.284,N/A,34.157,34.494,34.034
10/04/2022,34.12,N/A,33.03,34.364,33.904
10/03/2022,33.098,N/A,32.324,33.134,32.844
10/02/2022,32.33,N/A,32.837,32.508,31.797
10/01/2022,32.873,N/A,33.073,32.95,32.417
09/30/2022,33.06,N/A,34.15,33.246,32.711
09/29/2022,33.93,N/A,33.73,34.317,33.744
09/28/2022,33.76,N/A,32.363,33.837,32.997
09/27/2022,32.24,N/A,34.73,32.917,31.677
09/26/2022,34.766,N/A,32.52,34.953,33.74
09/25/2022,32.493,N/A,33.69,32.681,32.11
09/24/2022,33.607,N/A,33.973,33.664,33.383
09/23/2022,34.046,N/A,32.992,34.463,33.427
09/22/2022,33.082,N/A,31.015,33.193,32.175
09/21/2022,30.995,N/A,31.853,31.125,30.607
09/20/2022,31.83,N/A,32.447,31.973,31.34
09/19/2022,32.395,N/A,30.93,32.87,31.98
09/18/2022,31.003,N/A,33.40,31.75,30.64
09/17/2022,33.433,N/A,32.663,33.865,33.43
09/16/2022,32.697,N/A,32.852,32.933,32.227
09/15/2022,32.798,N/A,33.072,33.202,32.533
09/14/2022,33.075,N/A,33.587,34.113,32.909
09/13/2022,33.596,N/A,38.787,33.813,32.763
09/12/2022,38.745,N/A,34.916,38.852,36.727
09/11/2022,34.778,N/A,34.76,36.137,34.426
09/10/2022,34.776,N/A,34.723,35.309,34.72
09/09/2022,34.743,N/A,34.754,34.992,34.341
09/08/2022,34.699,N/A,32.443,34.701,33.593
09/07/2022,32.383,N/A,30.853,32.826,32.258
09/06/2022,30.843,N/A,32.683,31.193,30.38
09/05/2022,32.65,N/A,32.09,33.506,32.16
09/04/2022,32.11,N/A,31.422,32.485,32.06
09/03/2022,31.384,N/A,30.933,31.668,31.08
09/02/2022,30.95,N/A,31.604,31.25,30.877
09/01/2022,31.65,N/A,31.223,31.797,31.127
08/31/2022,31.08,N/A,32.419,31.757,31.013
08/30/2022,32.396,N/A,32.323,32.614,31.454
08/29/2022,32.27,N/A,30.667,32.47,31.87
08/28/2022,30.73,N/A,31.423,30.93,30.03
08/27/2022,31.406,N/A,31.869,31.751,31.197
08/26/2022,31.926,N/A,35.107,32.023,31.547
08/25/2022,35.39,N/A,34.837,35.674,34.886
08/24/2022,35.172,N/A,34.627,35.674,34.886
08/23/2022,34.578,N/A,35.214,35.72,34.317
08/22/2022,35.342,N/A,36.106,35.554,35.106
08/21/2022,35.917,N/A,36.611,36.173,34.587
08/20/2022,35.17,N/A,36.63,35.654,35.106
08/19/2022,36.566,N/A,38.274,36.852,35.824
08/18/2022,38.348,N/A,40.829,39.573,37.862
08/17/2022,40.83,N/A,43.783,41.028,40.185
08/16/2022,43.993,N/A,43.39,44.079,42.976
08/15/2022,43.623,N/A,46.876,44.19,42.597
08/14/2022,46.525,N/A,46.866,47.192,44.411
08/13/2022,46.817,N/A,47.618,47.458,46.136
08/12/2022,47.307,N/A,43.407,47.709,45.289
08/11/2022,43.267,N/A,42.866,43.61,42.258
08/10/2022,44.02,N/A,39.263,44.026,42.363
08/09/2022,39.463,N/A,42.41,40.353,39.173
08/08/2022,42.375,N/A,41.927,42.455,41.572
08/07/2022,41.893,N/A,39.786,42.037,40.57
08/06/2022,39.801,N/A,40.47,40.259,39.239
08/05/2022,40.473,N/A,40.116,40.696,40.19
08/04/2022,40.063,N/A,39.307,40.093,38.733
08/03/2022,39.40,N/A,38.49,39.643,38.446
08/02/2022,38.45,N/A,40.259,40.079,37.571
08/01/2022,40.362,N/A,42.969,42.091,39.99
07/31/2022,42.833,N/A,43.239,43.236,42.197
07/30/2022,43.101,N/A,41.919,44.083,43.035
07/29/2022,41.909,N/A,43.526,42.476,41.494
07/28/2022,43.433,N/A,39.697,43.436,42.465
07/27/2022,39.713,N/A,35.773,40.453,39.053
07/26/2022,35.776,N/A,36.233,36.329,35.697
07/25/2022,36.143,N/A,38.057,36.806,35.60
07/24/2022,37.843,N/A,39.63,41.077,37.81
07/23/2022,39.587,N/A,41.16,40.42,39.49
07/22/2022,41.304,N/A,42.668,41.484,40.14
07/21/2022,42.657,N/A,40.029,43.478,42.326
07/20/2022,40.286,N/A,45.466,42.455,39.981
07/19/2022,45.473,N/A,43.029,45.753,44.12
07/18/2022,42.996,N/A,40.56,45.72,42.855
07/17/2022,40.58,N/A,39.89,40.856,38.574
07/16/2022,39.90,N/A,37.23,40.467,39.31
07/15/2022,37.24,N/A,37.37,37.527,36.767
07/14/2022,37.123,N/A,34.55,37.767,36.586
07/13/2022,34.65,N/A,33.047,35.257,34.52
07/12/2022,32.98,N/A,33.612,33.207,32.414
07/11/2022,33.551,N/A,35.78,33.975,33.269
07/10/2022,35.744,N/A,37.377,36.697,35.361
07/09/2022,37.383,N/A,38.309,38.101,37.147
07/08/2022,38.232,N/A,38.616,38.809,37.828
07/07/2022,38.577,N/A,37.084,39.531,38.155
07/06/2022,37.114,N/A,35.554,37.389,36.748
07/05/2022,35.47,N/A,35.838,35.978,34.843
07/03/2022,32.95,N/A,32.631,33.598,32.393
07/02/2022,33.044,N/A,32.15,33.598,32.726
07/01/2022,32.17,N/A,33.683,33.38,32.069
06/30/2022,33.959,N/A,32.996,35.332,33.48
06/29/2022,32.939,N/A,35.465,34.137,32.55
06/28/2022,35.345,N/A,37.757,36.027,35.068
06/27/2022,37.563,N/A,40.18,38.944,37.003
06/26/2022,39.934,N/A,41.432,40.238,38.941
06/25/2022,41.455,N/A,41.391,42.46,40.877
06/24/2022,41.426,N/A,38.942,42.427,40.748
06/23/2022,39.033,N/A,35.148,39.563,37.743
06/22/2022,35.258,N/A,34.699,35.834,34.01
06/21/2022,34.622,N/A,35.207,36.586,34.568
06/20/2022,35.165,N/A,32.263,35.742,34.246
06/19/2022,32.511,N/A,30.148,34.408,31.817
06/18/2022,30.42,N/A,30.071,32.225,29.778
06/17/2022,30.019,N/A,30.013,31.282,29.806
06/16/2022,30.17,N/A,33.795,31.188,29.264
06/15/2022,33.792,N/A,28.777,35.763,33.782
06/14/2022,28.914,N/A,28.928,30.23,28.648
06/13/2022,28.26,N/A,28.885,28.60,25.966
06/12/2022,28.914,N/A,32.337,30.999,27.717
06/11/2022,32.527,N/A,37.523,34.244,31.618
06/10/2022,37.56,N/A,40.241,37.717,36.996
06/09/2022,40.478,N/A,39.022,40.842,39.051
06/08/2022,39.113,N/A,39.823,39.133,38.456
06/07/2022,38.667,N/A,38.989,40.83,38.337
06/06/2022,39.697,N/A,40.78,42.479,38.76
06/05/2022,41.843,N/A,38.148,41.855,38.358
06/04/2022,38.096,N/A,36.308,39.39,37.843
06/03/2022,36.202,N/A,41.165,38.345,35.818
06/02/2022,41.285,N/A,39.466,41.512,40.429
06/01/2022,38.802,N/A,44.802,40.196,38.802
05/31/2022,44.845,N/A,47.687,46.097,44.70
05/30/2022,46.041,N/A,43.379,47.317,44.267
05/29/2022,45.866,N/A,42.383,46.583,44.267
05/28/2022,42.428,N/A,40.85,44.378,42.171
05/27/2022,41.117,N/A,42.68,42.384,40.324
05/26/2022,42.73,N/A,48.197,43.889,41.207
05/25/2022,48.084,N/A,50.334,48.624,47.891
05/24/2022,50.30,N/A,49.85,50.472,49.046
05/23/2022,49.85,N/A,52.203,49.927,48.907
05/22/2022,52.099,N/A,50.129,53.118,51.819
05/21/2022,50.029,N/A,50.084,50.703,49.912
05/20/2022,49.637,N/A,51.507,49.908,48.596
05/19/2022,51.607,N/A,50.593,53.50,51.58
05/18/2022,50.756,N/A,55.105,50.924,48.393
05/17/2022,55.318,N/A,55.825,57.816,55.297
05/16/2022,55.797,N/A,56.061,55.816,53.654
05/15/2022,55.631,N/A,50.18,58.806,55.346
05/14/2022,50.203,N/A,51.744,52.642,49.692
05/13/2022,51.846,N/A,50.806,53.387,48.634
05/12/2022,51.392,N/A,45.337,52.084,43.895
05/11/2022,46.095,N/A,66.241,53.955,45.457
05/10/2022,66.65,N/A,64.691,68.217,65.094
05/09/2022,64.996,N/A,75.216,66.359,60.495
05/08/2022,75.566,N/A,76.929,77.187,73.79
05/07/2022,76.808,N/A,80.484,79.337,75.991
05/06/2022,80.803,N/A,82.774,81.938,80.468
05/05/2022,82.802,N/A,94.309,84.727,82.728
05/04/2022,94.24,N/A,86.121,95.139,92.714
05/03/2022,86.073,N/A,88.55,86.712,85.434
05/02/2022,88.346,N/A,89.375,88.438,86.698
05/01/2022,89.427,N/A,88.079,90.766,88.696
04/30/2022,87.629,N/A,94.032,87.754,84.178
04/29/2022,94.104,N/A,97.192,94.905,93.684
04/28/2022,97.398,N/A,99.148,98.621,96.952
04/27/2022,99.186,N/A,96.765,99.841,97.982
04/26/2022,96.961,N/A,100.936,97.175,94.92
04/25/2022,100.99,N/A,98.075,101.972,100.275
04/24/2022,97.923,N/A,101.28,99.386,96.232
04/23/2022,101.383,N/A,99.858,101.383,100.255
04/22/2022,99.473,N/A,102.498,100.956,99.35
04/21/2022,102.57,N/A,107.003,103.077,101.451
04/20/2022,106.814,N/A,108.239,107.161,105.403
04/19/2022,108.102,N/A,101.42,109.437,107.089
04/18/2022,101.466,N/A,101.19,103.727,101.255
04/17/2022,102.334,N/A,101.91,102.449,101.071
04/16/2022,101.666,N/A,101.012,102.331,101.071
04/15/2022,101.034,N/A,102.049,102.028,100.942
04/14/2022,101.401,N/A,105.62,101.566,99.59
04/13/2022,105.521,N/A,103.668,107.308,104.556
04/12/2022,103.96,N/A,99.612,105.012,101.969
04/11/2022,99.515,N/A,109.883,101.084,98.437
04/10/2022,109.752,N/A,113.348,111.924,108.43
04/09/2022,113.483,N/A,109.442,113.937,111.361
04/08/2022,109.835,N/A,122.10,111.786,108.309
04/07/2022,121.793,N/A,113.905,122.375,118.065
04/06/2022,113.509,N/A,123.582,114.859,110.897
04/05/2022,124.075,N/A,133.261,126.938,120.095
04/04/2022,133.44,N/A,135.317,133.95,129.794
04/03/2022,135.946,N/A,135.471,137.395,134.234
04/02/2022,136.506,N/A,137.333,143.488,133.281
04/01/2022,134.724,N/A,122.076,137.208,133.281
03/31/2022,120.472,N/A,121.279,124.913,117.90
03/30/2022,121.183,N/A,110.758,123.794,119.991
03/29/2022,110.519,N/A,109.124,111.708,107.203
03/28/2022,109.17,N/A,106.875,110.492,105.572
03/27/2022,106.733,N/A,101.867,107.561,105.257
03/26/2022,101.392,N/A,99.036,103.026,101.392
03/25/2022,98.937,N/A,103.493,99.225,97.711
03/24/2022,103.512,N/A,94.66,104.613,100.916
03/23/2022,94.896,N/A,90.179,95.923,93.497
03/22/2022,90.339,N/A,91.023,91.317,89.296
03/21/2022,91.382,N/A,87.718,91.716,88.024
03/20/2022,87.833,N/A,90.836,89.203,86.834
03/19/2022,91.145,N/A,90.326,92.584,90.433
03/18/2022,89.585,N/A,85.935,92.27,89.457
03/17/2022,85.899,N/A,88.559,88.073,85.637
03/16/2022,88.226,N/A,84.486,89.112,87.01
03/15/2022,82.294,N/A,80.148,86.332,82.294
03/14/2022,79.556,N/A,78.912,81.518,79.323
03/13/2022,79.517,N/A,81.694,79.887,78.038
03/12/2022,82.657,N/A,81.803,83.075,81.036
